title,addr1,mapx,mapy,contenttypeid
강천사 모과나무,전북특별자치도 순창군 팔덕면 강천산길 270,127.0556862716,35.3987570781,12
강천사(순창),전북특별자치도 순창군 팔덕면 강천산길 270,127.0555668463,35.3984154482,12
강천사(제천),충청북도 제천시 송학면 옥천3길 56-10,128.2669759133,37.2065251190,12
강천사계곡,전북특별자치도 순창군 팔덕면,127.0647187774,35.3998321107,12
강천산 군립공원,전북특별자치도 순창군 팔덕면 강천산길 97,127.0675127446,35.4088283627,12
강천산휴양농원,전북특별자치도 순창군 구림면 강천로 854-23,127.0627071317,35.4277205858,12
강천섬,경기도 여주시 강천면 강천리,127.6942516838,37.2343890500,12
강촌 출렁다리공원,강원특별자치도 춘천시 남산면 강촌리,127.6358095763,37.8136014070,12
강촌유원지,강원특별자치도 춘천시 남산면 일원,127.6325486998,37.8157038798,12
강촌환경생태연못,강원특별자치도 춘천시 남산면 강촌로 145-42,127.6386344705,37.8084715001,12
강하수변공원,경기도 양평군 강하면 전수리 1038,127.4144027534,37.4987505590,12
강하체육공원,경기도 양평군 강하면 운심길 70,127.4141833901,37.4966119139,12
강한사,경기도 여주시 청심로 113,127.6332886565,37.2993943099,12
강화 갑곶리 탱자나무,인천광역시 강화군 강화읍 동문로 119,126.4948543916,37.7541460175,12
강화 고인돌 유적 [유네스코 세계유산],인천광역시 강화군 하점면 부근리,126.4374730037,37.7734344221,12
강화 달빛동화마을,인천광역시 강화군 양도면 강화남로921번길 10-6,126.4164969660,37.6803032508,12
강화 덕진진,인천광역시 강화군 불은면 덕진로 31-9,126.5256656119,37.6492060173,12
강화 동막해변,인천광역시 강화군 화도면 해안남로 1481,126.4570623331,37.5932918804,12
강화 사기리 탱자나무,인천광역시 강화군 화도면 해안남로1114번길 6,126.4567228313,37.6165030596,12
강화 서도 중앙교회,인천광역시 강화군 서도면 주문도길 256-1,126.2442776542,37.6436850663,12
강화 석수문,인천광역시 강화군 강화읍 국화리,126.4756785763,37.7468243111,12
강화 선원사지,인천광역시 강화군 선원면 선원사지로 222,126.4924889291,37.7188250962,12
강화 아르미애월드,인천광역시 강화군 불은면 중앙로 742-2,126.4347557746,37.7029259337,12
강화 용두레마을,인천광역시 강화군 내가면 황청포구로385번길 8,126.3604121578,37.7184755935,12
강화 원도심 스토리워크,인천광역시 강화군 강화읍 관청길27번길 10,126.4861109075,37.7484743032,12
강화 장정리 석조여래입상,인천광역시 강화군 하점면 장정리,126.4256211035,37.7809416705,12
강화 장정리 오층석탑,인천광역시 강화군 하점면 장정리,126.4203938355,37.7798472622,12
강화 전등사,인천광역시 강화군 길상면 전등사로 37-41,126.4829144565,37.6316934164,12
강화 참성단,인천광역시 강화군 화도면 흥왕리,126.4315613145,37.6140195745,12
강화 초지진,인천광역시 강화군 길상면 해안동로 58,126.5322543599,37.6326163996,12
강화 홍릉,인천광역시 강화군 강화읍 국화리,126.4393070303,37.7425658342,12
강화 화개산 모노레일,인천광역시 강화군 교동면 교동동로471번길 6-60,126.2902251211,37.7837223036,12
강화 화문석마을,인천광역시 강화군 송해면 전망대로468번길 11,126.4584675001,37.8020036798,12
강화갯벌 및 저어새번식지,인천광역시 강화군 화도면 여차리,126.3830825604,37.6089332063,12
강화도,인천광역시 강화군 강화읍 강화대로,126.4877441465,37.7465023392,12
강화도 자연체험농장,인천광역시 강화군 길상면 해안남로 331,126.5178813669,37.6077579313,12
강화도동부해안도로,인천광역시 강화군 양도면 해안서로 508,126.4023066798,37.6774172274,12
강화도령 화문석 체험장,인천광역시 강화군 송해면 강화대로 891,126.4457501762,37.7678991029,12
강화도제적봉 평화전망대,인천광역시 강화군 양사면 전망대로 797,126.4329663820,37.8263253898,12
강화루지(강화씨사이드리조트),인천광역시 강화군 길상면 장흥로 217,126.4981273568,37.6171759306,12
강화산성,인천광역시 강화군 강화읍 국화리 산3번지,126.4838970101,37.7560400476,12
강화오상리고인돌군,인천광역시 강화군 내가면 강화서로416번길 53-37,126.4009025027,37.7323802364,12
강화유수부동헌,인천광역시 강화군 강화읍 북문길 42,126.4854359021,37.7508851202,12
강화유수부이방청,인천광역시 강화군 강화읍 북문길 42,126.4846998401,37.7515350315,12
강화전적지,인천광역시 강화군 강화읍 해안동로1366번길 18,126.5160196946,37.7335599037,12
강화함상공원,인천광역시 강화군 내가면 해안서로 855,126.3840493884,37.7001614769,12
강화해수랜드,인천광역시 강화군 길상면 해안남로 13-12,126.5337766252,37.6260699674,12
강화향교,인천광역시 강화군 강화읍 향교길 58,126.4786892184,37.7537263369,12
개경포기념공원,경상북도 고령군 개진면 개경포로 681,128.3502165172,35.7082171326,12
개구리생태공원,전라남도 담양군 담양읍 메타세쿼이아로 47,127.0067119258,35.3251617927,12
개군레포츠공원,경기도 양평군 개군면 개군산로 542,127.5326299514,37.4358738960,12
개금벚꽃문화길,부산광역시 부산진구 개금동,129.0164402096,35.1462842377,12
개나리공원,경기도 화성시 반송동 29,127.0655481462,37.2095805316,12
개덕사,충청남도 금산군 추부면 개덕사길 83,127.5307471419,36.2309235405,12
개도,전라남도 여수시 화정면 개도리,127.6657925016,34.5697969057,12
개들랜드,울산광역시 울주군 서생면 홍골들길 41,129.3244296482,35.3627184808,12
개똥이네농장,제주특별자치도 제주시 조천읍 종인내길 133,126.6227951824,33.4949185817,12
개령암지 마애불상군,전북특별자치도 남원시 산내면 정령치로 1523,127.5220487154,35.3638163064,12
개령향교,경상북도 김천시 개령면 동부1길 78-37,128.1874459106,36.1715227146,12
개목사(안동),경상북도 안동시 서후면 개목사길 362,128.6679949669,36.6579122746,12
개목항,충청남도 태안군 소원면 의항리,126.1615102778,36.8153492360,12
개미들마을,강원특별자치도 정선군 남면 광락로 354,128.6927565739,37.3190202362,12
개미허리아치교,경기도 안산시 단원구 대부북동,126.5377106391,37.2867511488,12
개봉유수지 생태공원,서울특별시 구로구 개봉동,126.8632141714,37.4924524597,12
개삼터·개삼각,충청남도 금산군 남이면 개삼로 101,127.4782837945,36.0753931283,12
개실마을,경상북도 고령군 쌍림면 개실1길 29,128.2274589909,35.6677222637,12
개심사 (서산),충청남도 서산시 운산면 개심사로 321-86,126.5901482688,36.7469061582,12
개심사 가는 길,충청남도 서산시 운산면 신창리,126.5866319376,36.7462478402,12
개심사 목조여래좌상과 목조관음보살좌상,충청북도 괴산군 괴산읍 역말길 22,127.7948351290,36.8149947491,12
개심사(괴산),충청북도 괴산군 괴산읍 역말길 22,127.7947184742,36.8149253105,12
개암사,전북특별자치도 부안군 상서면 개암로 248,126.6498267208,35.6628507594,12
개야리유원지,강원특별자치도 홍천군 서면 개야리 154-9,127.6247419940,37.6898877996,12
개오름,제주특별자치도 서귀포시 표선면 성읍이리로57번길 162,126.7682286281,33.4238621040,12
개오리오름,제주특별자치도 제주시 명림로 584 (봉개동),126.6303735575,33.4397664699,12
개운사(서울),서울특별시 성북구 개운사길 73,127.0280213987,37.5899857439,12
개운포성지,울산광역시 남구 성암동,129.3426304352,35.4763394037,12
개원사(경기),경기도 광주시 남한산성면 남한산성로 731-73,127.1850881761,37.4740742575,12
개천사,전라남도 화순군 춘양면 변천길 389,126.9153916468,34.9044716088,12
개천사 비자나무숲,전라남도 화순군 도암면 등광리,126.9116143586,34.8981389244,12
개천지와 조성지,경상북도 의성군 안계면,128.4624487572,36.3880253434,12
개태사(논산),충청남도 논산시 연산면 계백로 2614-11,127.2293710155,36.2407281973,12
개평한옥마을,경상남도 함양군 지곡면 개평길 59,127.7673717569,35.5658144475,12
개항장 거리,인천광역시 중구 제물량로232번안길 27,126.6210062460,37.4729365453,12
개화산 호국공원,서울특별시 강서구 개화동,126.8045142510,37.5812522032,12
개화예술공원,충청남도 보령시 성주면 성주산로 673-47,126.6585619211,36.3133182941,12
객사길,전북특별자치도 전주시 완산구 중앙동2가 10-1,127.1437287440,35.8176666120,12
갯거리오름(갯그르),제주특별자치도 서귀포시 1100로,126.4578470138,33.3101113892,12
갯골자연휴양림,강원특별자치도 인제군 인제읍 인제로103번길 501,128.1281817583,38.0807906830,12
갯마을해변,강원특별자치도 양양군 현남면 안남애길 48,128.7854485550,37.9448496992,12
갱매폭포,경기도 과천시 막계동,127.0355334318,37.4351066425,12
거가대교,경상남도 거제시 장목면 유호리,128.7190862459,35.0175820996,12
거금대교,전라남도 고흥군 도양읍,127.1293326451,34.5066976247,12
거금도,전라남도 고흥군 금산면 일원,127.1657611721,34.4593035380,12
거금생태숲,전라남도 고흥군 금산면 거금일주로 1877,127.2156652719,34.4538883157,12
거꾸로옛이야기나라숲,경상북도 상주시 화북면 우복동길 63-23,127.9281326564,36.5775605200,12
거꾸로천문대,충청북도 청주시 서원구 남이면 대림로 259,127.4411146872,36.5937998565,12
거꾸로하우스,서울특별시 성동구 고산자로 71 (성수동1가),127.0361052512,37.5457465853,12
거동사,경상북도 영천시 사곡길 77-81 거동사,129.0267250873,36.1502240595,12
거락계곡,경상남도 창원시 마산합포구 진전면 거락2길 6,128.3721854292,35.1416258192,12
거례리 수목공원&반지교,강원특별자치도 화천군 하남면 거례리 514-1,127.6897357562,38.0760051882,12
거류산&거류산성,경상남도 고성군 거류면 당동리 산 53-3,128.3804164059,34.9938703183,12
거리공원,서울특별시 구로구 구로동,126.8916141621,37.4995521419,12
거린사슴,제주특별자치도 서귀포시 1100로 823,126.4543696003,33.3073171985,12
거린사슴전망대,제주특별자치도 서귀포시 1100로 791 (대포동),126.4550112359,33.3062367724,12
거림계곡,경상남도 산청군 시천면 세석길,127.7306102376,35.2821875009,12
거문대교,전라남도 여수시 삼산면 동도리,127.3018063143,34.0564312951,12
거문도,전라남도 여수시 삼산면 거문길 103,127.3089480580,34.0274901869,12
거문도 등대,전라남도 여수시 거문도등대길 299 항로표지관리소,127.3219612742,34.0084314114,12
거문도 신선바위,전라남도 여수시 삼산면 거문리,127.3072485707,34.0123585069,12
거문도해수욕장,전라남도 여수시 삼산면 덕촌리,127.3043097534,34.0199742783,12
거문산,강원특별자치도 평창군 대화면 대화리 산 560,128.4331544290,37.5202031815,12
거문오름 [세계자연유산],제주특별자치도 제주시 조천읍 선교로 569-36,126.7147325126,33.4569159249,12
거북공원,경상남도 김해시 내외로 67,128.8645982338,35.2352464740,12
거북바위,인천광역시 중구 선녀바위로 68-2,126.3791653700,37.4391529006,12
"거북바위 및 향나무 자생지 (울릉도, 독도 국가지질공원)",경상북도 울릉군 서면 울릉순환로 1049,130.8583677106,37.4604695311,12
거북선공원,전라남도 여수시 거북선공원2길 10,127.6667403776,34.7606283453,12
거북선나루터,서울특별시 용산구 이촌동 302-183,126.9676539295,37.5182707714,12
거북선대교,전라남도 여수시 종화동,127.7495115300,34.7364352647,12
거북선마을,경상남도 사천시 용현면 사천대교로 75-61,128.0406209830,34.9985498643,12
거북섬,경기도 시흥시 정왕동 2724,126.6794356593,37.3218273446,12
거북이마을,충청남도 홍성군 구항면 거북로 436,126.6098956191,36.5707962224,12
"거슨세미(세미오름, 샘오름)",제주특별자치도 제주시 구좌읍 송당리 산145,126.7570624322,33.4455984117,12
거열산성군립공원,경상남도 거창군 거창읍 거안로 1173-47,127.8786196518,35.6928937045,12
거일1리 어촌체험마을,경상북도 울진군 울진대게로 671 어촌체험마을회관,129.4751134850,36.7109883440,12
거잠포선착장,인천광역시 중구 잠진도길 11 (운서동),126.4254255008,37.4221140221,12
거잠포해변,인천광역시 중구 잠진도길 11,126.4254532761,37.4221334646,12
거전마을 [농촌체험],충청남도 부여군 은산면 지천로525번길 7-14,126.8403693657,36.3597300019,12
거제 계도어촌체험마을,경상남도 거제시 사등면 가조로 837,128.5174966194,34.9748138011,12
거제 관광모노레일,경상남도 거제시 계룡로 61,128.6253953896,34.8764184192,12
거제 구조라관광어촌마을,경상남도 거제시 일운면 구조라로4길 3-1,128.6944773803,34.8053053870,12
거제 둔덕기성.사등성지.오량성,경상남도 거제시 둔덕면 거림리,128.4980650274,34.8680309567,12
거제 명진리 느티나무,경상남도 거제시 거제면 명진리 220,128.6103892043,34.8445967056,12
거제 쌍근어촌체험마을,경상남도 거제시 남부면 남부해안로 1094,128.5893265378,34.7624916086,12
거제 어구낚시마을,경상남도 거제시 어구길 4-1,128.5059655835,34.8208419298,12
거제 옥화마을,경상남도 거제시 일운면 옥림4길 11,128.7206683593,34.8500925247,12
